150811|3988|中国银行|hk
150730|1288|农业银行|hk
150824|2628|中国人寿|hk
150727|376|瑞东集团|hk
150630|803|金宇车城|sz
150701|803|金宇车城|sz
150731|750|兴业太阳能|hk
150729|1052|越秀交通基建|hk
150824|1371|华彩控股|hk
150813|1666|同仁堂科技|hk
150806|2280|慧聪网|hk
150812|1000|北青传媒|hk
150729|992|联想集团|hk
150731|6869|长飞光纤光缆|hk
150821|90|琥珀能源|hk
150817|715|中泛控股|hk
150818|934|中石化冠德|hk
151208|1053|重庆钢铁股份|hk
150824|1302|先健科技|hk
150825|8356|中国新华|hk
150907|818|高阳科技|hk
150728|1035|BBI生命科技|hk
150818|8132|中油港燃|hk
150729|8207|中国信贷|hk
150701|2612|朗姿股份|sz
150821|600030|中信证券|sh
150824|498|保华集团|hk
150821|656|复星国际|hk
150728|2208|金风科技|hk
150825|1|深发展A|sz
150818|1478|丘钛科技|hk
150817|857|中国石油|hk
150803|1398|工商银行|hk
150806|3988|中国银行|hk
150824|3369|秦港股份|hk
150803|601318|中国平安|sh
150821|600028|中国石化|sh
150824|1330|绿色动力环保|hk
150805|1613|协同通信|hk
150806|6136|康达环保|hk
150818|241|阿里健康|hk
150821|268|金蝶国际|hk
150818|354|中国软件国际|hk
150821|434|博雅互动|hk
150818|1112|合生元|hk
150819|1661|智美集团|hk
150820|1778|彩生活|hk
150805|1788|国泰君安|hk
150821|1980|天鸽互动|hk
150824|3382|天津港发展|hk
150915|600875|上海电气|sh
150820|806|惠理集团|hk
150824|1088|中国神华|hk
150820|575|励晶太平洋|hk
150807|992|联想集团|hk
150730|6869|长飞光纤光缆|hk
150818|1280|汇银家电|hk
150925|6899|联众|hk
150817|8083|创新支付|hk
150820|601998|中信银行|sh
150820|510|时富金融服务集团|hk
150810|1052|越秀交通基建|hk
150820|1211|比亚迪电子|hk
150819|2488|元征科技|hk
150806|3337|安东油田服务|hk
150812|8138|同仁堂国药|hk
150819|1478|丘钛科技|hk
150813|8271|环球数码|hk
150904|6839|云南水务|hk
150825|154|北京发展|hk
150731|2211|金天医药集团|hk
150820|1000|北青传媒|hk
151130|8356|中国新华|hk
150612|601899|紫金矿业|sh
150703|601899|紫金矿业|sh
150825|600016|民生银行|sh
150826|600037|歌华有线|sh
150818|857|中国石油|hk
150818|386|中国石化|hk
151102|1203|广南集团|hk
150820|1776|广发证券|hk
150821|934|中石化冠德|hk
150929|6899|联众|hk
150625|600271|航天信息|sh
150825|601857|中国石油|sh
150817|700|腾讯控股|hk
150814|392|北京控股|hk
150824|656|复星国际|hk
150813|1052|越秀交通基建|hk
150812|2280|慧聪网|hk
150929|2727|上海电气|hk
150821|3389|亨得利|hk
150820|600198|大唐电信|sh
150819|8132|中油港燃|hk
150907|1314|翠华控股|hk
150902|600299|蓝星新材|sh
150818|1398|工商银行|hk
150824|598|中国外运|hk
150824|241|阿里健康|hk
150824|317|广州广船国际股份|hk
150824|434|博雅互动|hk
150824|510|时富金融服务集团|hk
150831|1030|新城发展控股|hk
150929|1371|华彩控股|hk
150821|1666|同仁堂科技|hk
150819|1788|国泰君安|hk
150824|3337|安东油田服务|hk
150824|3888|金山软件|hk
150820|3993|洛阳钼业|hk
151027|8267|蓝港互动|hk
160108|601866|中海集运|sh
160108|600428|中远航运|sh
150824|806|惠理集团|hk
150821|388|香港交易所|hk
150825|270|粤海投资|hk
150818|1230|雅士利国际|hk
150824|260|幸福控股|hk
151028|2389|正峰集团|hk
150824|1613|协同通信|hk
150923|1345|中国先锋医药|hk
151221|2298|都市丽人|hk
150915|3899|中集安科瑞|hk
150824|1000|北青传媒|hk
150820|1230|雅士利国际|hk
150825|109|金威资源|hk
150824|934|中石化冠德|hk
150821|2018|瑞声科技|hk
150824|2280|慧聪网|hk
150901|317|广州广船国际股份|hk
150824|1060|阿里影业|hk
150821|1661|智美集团|hk
150825|1666|同仁堂科技|hk
151103|3337|安东油田服务|hk
150824|1230|雅士利国际|hk
151116|1530|三生制药|hk
150820|3836|和谐汽车|hk
150824|8083|创新支付|hk
151203|8356|中国新华|hk
150831|1613|协同通信|hk
150902|510|时富金融服务集团|hk
150825|3393|威胜集团|hk
150820|376|瑞东集团|hk
150703|2111|威海广泰|sz
150826|384|中国燃气|hk
150824|750|兴业太阳能|hk
151015|2348|东瑞制药|hk
150820|1398|工商银行|hk
